project_id,to_user_id,from_user_id,role,status,time_submitted,description,submitdate,rating,review_project_status,rating_details,review_context,currency,bid_amount,sealed,paid_amount,featured,id
22123829,30492358,31183221,freelancer,active,1581606734,"""Great Freelancer for SEO. 

[23 February, 2020] ""Great Freelancer for SEO. 

[23 February, 2020] ""Great Freelancer for SEO. 

[23 February, 2020] ""Great Freelancer for SEO. 

[23 February, 2020] ""Great Freelancer for SEO. everything perfect..

[23 February, 2020] ""Great Freelancer for SEO. everything perfect..

[23 February, 2020] ""Great Freelancer for SEO. everything perfect..

[23 February, 2020] ""Great Freelancer for SEO. everything perfect..

[23 February, 2020] ""Great Freelancer for SEO. everything perfect..

[23 February, 2020] ""Great Freelancer for SEO. everything perfect..

[23 February, 2020] ""Great Freelancer for SEO. everything perfect..

[23 February, 2020] ""Great Freelancer for SEO. everything perfect..

[23 February, 2020] ""Great Freelancer for SEO. everything perfect..

[23 February, 2020] ""Great Freelancer for SEO. everything perfect..

[23 February, 2020] ""Great Freelancer for SEO. everything perfect..

[23 February, 2020] ""Great Freelancer for SEO. everything perfect..",1581606734,5.000000000000001,complete,"{'category_ratings': {'expertise': 5.000000000000001, 'professionalism': 5.000000000000001, 'hire_again': 5.000000000000001, 'quality': 5.000000000000001, 'communication': 5.000000000000001}, 'on_time_display': '100%', 'on_budget_display': '100%'}","{'review_type': 'project', 'context_id': 22123829, 'context_name': 'SEO Backlinks for kirana store.', 'seo_url': 'projects/seo/SEO-Backlinks-for-kirana-store/'}","{'id': 11, 'code': 'INR', 'sign': '₹', 'name': 'Indian Rupee', 'exchange_rate': 0.013668, 'country': 'IN', 'is_external': False, 'is_escrowcom_supported': False}",100.0,False,1580.6,False,14852564
23397939,30492358,42009654,freelancer,active,1581958885,It's great to work with Jai.,1581958885,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 23397939, 'context_name': 'WhiteHatOwls.Com SEO', 'seo_url': 'projects/seo/WhiteHatOwls-Com-SEO/'}","{'id': 1, 'code': 'USD', 'sign': '$', 'name': 'US Dollar', 'exchange_rate': 1.0, 'country': 'US', 'is_external': False, 'is_escrowcom_supported': True}",100.0,False,100.0,False,14882868
23399657,30492358,42725640,freelancer,active,1581966114,"I am very happy with the work, good communication and the effects of the work are great. Jai Kumar S is already working on other projects. Thank you",1581966114,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 23399657, 'context_name': 'SEO My Onlineshop for the USA market', 'seo_url': 'projects/seo/SEO-Onlineshop-for-the-USA/'}","{'id': 1, 'code': 'USD', 'sign': '$', 'name': 'US Dollar', 'exchange_rate': 1.0, 'country': 'US', 'is_external': False, 'is_escrowcom_supported': True}",300.0,False,1900.0,False,14883676
23479472,30492358,2543945,freelancer,active,1582136165,"Great Freelancer, I continue to use",1582136165,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 23479472, 'context_name': 'Project for Jai Kumar S. -- 2', 'seo_url': 'projects/website-design/Project-for-Jai-Kumar-23479472/'}","{'id': 1, 'code': 'USD', 'sign': '$', 'name': 'US Dollar', 'exchange_rate': 1.0, 'country': 'US', 'is_external': False, 'is_escrowcom_supported': True}",200.0,False,200.0,False,14900205
23245557,30492358,42516342,freelancer,active,1582299357,Jai is fantastic to work with and did exactly what he said he'd do. The communication and professionalism were great. I will work with him again in the future. ,1582299357,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 23245557, 'context_name': 'I need an SEO expert', 'seo_url': 'projects/link-building/need-SEO-expert-23245557/'}","{'id': 1, 'code': 'USD', 'sign': '$', 'name': 'US Dollar', 'exchange_rate': 1.0, 'country': 'US', 'is_external': False, 'is_escrowcom_supported': True}",15.0,False,450.0,False,14914638
23509828,30492358,28640207,freelancer,active,1582538720,Great work as always,1582538720,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 23509828, 'context_name': 'Project for Jai Kumar S. -- 20/01/22 06:43:51', 'seo_url': 'projects/website-design/Project-for-Jai-Kumar-23509828/'}","{'id': 4, 'code': 'GBP', 'sign': '£', 'name': 'British Pounds', 'exchange_rate': 1.35885, 'country': 'UK', 'is_external': False, 'is_escrowcom_supported': False}",100.0,False,500.0,False,14929035
23577810,30492358,33720036,freelancer,active,1582566093,working towards the result. will continue.,1582566093,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'NO', 'on_budget_display': 'NO'}","{'review_type': 'project', 'context_id': 23577810, 'context_name': 'Project for Jai Kumar S. -- 2', 'seo_url': 'projects/website-design/Project-for-Jai-Kumar-23577810/'}","{'id': 8, 'code': 'EUR', 'sign': '€', 'name': 'Euro', 'exchange_rate': 1.20795, 'country': 'EU', 'is_external': False, 'is_escrowcom_supported': True}",270.0,False,810.0,False,14932034
23540537,30492358,9135901,freelancer,active,1582614952,good work as usual ..nice job,1582614952,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 23540537, 'context_name': 'Project for Jai Kumar S. -- 3', 'seo_url': 'projects/website-design/Project-for-Jai-Kumar-23540537/'}","{'id': 1, 'code': 'USD', 'sign': '$', 'name': 'US Dollar', 'exchange_rate': 1.0, 'country': 'US', 'is_external': False, 'is_escrowcom_supported': True}",70.0,False,210.0,False,14936182
23478906,30492358,39986978,freelancer,active,1582726027,Great job! Excellent guy to work with,1582726027,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'NO', 'on_budget_display': 'NO'}","{'review_type': 'project', 'context_id': 23478906, 'context_name': 'Project for Jai Kumar S. -- 5', 'seo_url': 'projects/website-design/Project-for-Jai-Kumar-23478906/'}","{'id': 1, 'code': 'USD', 'sign': '$', 'name': 'US Dollar', 'exchange_rate': 1.0, 'country': 'US', 'is_external': False, 'is_escrowcom_supported': True}",140.0,False,140.0,False,14946767
23478607,30492358,41474873,freelancer,active,1582978228,Very good professional! Keeps menu updated and very effective.,1582978228,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 23478607, 'context_name': 'Project for Jai Kumar S.', 'seo_url': 'projects/website-design/Project-for-Jai-Kumar-23478607/'}","{'id': 1, 'code': 'USD', 'sign': '$', 'name': 'US Dollar', 'exchange_rate': 1.0, 'country': 'US', 'is_external': False, 'is_escrowcom_supported': True}",100.0,False,200.0,False,14971129
23032551,30492358,41705302,freelancer,active,1583043643,"Excellent Guy, Good Work AAAA++++",1583043643,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 23032551, 'context_name': 'SEO 10 keywords - Monthly Report - 1 in GOOGLE - For Life', 'seo_url': 'projects/seo/SEO-keywords-Monthly-Report-GOOGLE-23032551/'}","{'id': 1, 'code': 'USD', 'sign': '$', 'name': 'US Dollar', 'exchange_rate': 1.0, 'country': 'US', 'is_external': False, 'is_escrowcom_supported': True}",100.0,False,100.0,False,14976510
23710948,30492358,39018344,freelancer,active,1583219068,"very clear report,easy to communicate",1583219068,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 23710948, 'context_name': 'Project for Jai Kumar S. -- 7', 'seo_url': 'projects/website-design/Project-for-Jai-Kumar-23710948/'}","{'id': 6, 'code': 'SGD', 'sign': '$', 'name': 'Singapore Dollar', 'exchange_rate': 0.75188, 'country': 'SG', 'is_external': False, 'is_escrowcom_supported': False}",300.0,False,3900.0,False,14992404
23735046,30492358,32178992,freelancer,active,1583488927,Jai has been very professional in assisting me with SEO work. He has provided me with weekly reports and responded to any question I had immediately. Deciding to extend the work for a few more months is a no brainer. ,1583488927,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 23735046, 'context_name': 'Promote classifieds website on Google search', 'seo_url': 'projects/seo/Promote-classifieds-website-Google/'}","{'id': 1, 'code': 'USD', 'sign': '$', 'name': 'US Dollar', 'exchange_rate': 1.0, 'country': 'US', 'is_external': False, 'is_escrowcom_supported': True}",100.0,False,200.0,False,15019861
23577309,30492358,42280725,freelancer,active,1583506781,Jai is a very professional and punctual induvidual. So far his service has been excellent and hopefully it will continue,1583506781,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 23577309, 'context_name': 'Project for Jai Kumar S. -- 20/01/26 08:47:38', 'seo_url': 'projects/website-design/Project-for-Jai-Kumar-23577309/'}","{'id': 1, 'code': 'USD', 'sign': '$', 'name': 'US Dollar', 'exchange_rate': 1.0, 'country': 'US', 'is_external': False, 'is_escrowcom_supported': True}",100.0,False,100.0,False,15021667
23775191,30492358,43258157,freelancer,active,1583612524,He is knowledgeable about SEO and giving insight and what to do to make your website rank on google.,1583612524,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 23775191, 'context_name': 'Project 23775191 has been deleted', 'seo_url': 'projects/seo/SEO-Specialist-23775191/'}","{'id': 9, 'code': 'CAD', 'sign': '$', 'name': 'Canadian Dollar', 'exchange_rate': 0.785096, 'country': 'CA', 'is_external': False, 'is_escrowcom_supported': False}",100.0,False,100.0,False,15030925
23606717,30492358,32421858,freelancer,active,1583703670,"Hi, great work. Thank you for your good work.",1583703670,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 23606717, 'context_name': 'Project for Jai Kumar S. -- 7', 'seo_url': 'projects/website-design/Project-for-Jai-Kumar-23606717/'}","{'id': 3, 'code': 'AUD', 'sign': '$', 'name': 'Australian Dollar', 'exchange_rate': 0.7703, 'country': 'AU', 'is_external': False, 'is_escrowcom_supported': True}",220.0,False,220.0,False,15038361
23770055,30492358,43098192,freelancer,active,1583756011,"Good work, fast delievere, nice contact",1583756011,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 23770055, 'context_name': 'Project for Jai Kumar S.', 'seo_url': 'projects/website-design/Project-for-Jai-Kumar-23770055/'}","{'id': 8, 'code': 'EUR', 'sign': '€', 'name': 'Euro', 'exchange_rate': 1.20795, 'country': 'EU', 'is_external': False, 'is_escrowcom_supported': True}",240.0,False,240.0,False,15042817
23772207,30492358,25009597,freelancer,active,1583786522,Good communication and quality. Thanks ,1583786522,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 23772207, 'context_name': 'Build backlinks to the website', 'seo_url': 'projects/seo/Build-backlinks-the-website/'}","{'id': 1, 'code': 'USD', 'sign': '$', 'name': 'US Dollar', 'exchange_rate': 1.0, 'country': 'US', 'is_external': False, 'is_escrowcom_supported': True}",400.0,False,400.0,False,15046323
23708642,30492358,43159224,freelancer,active,1583971170,"Very Calm and very professional Jai Kept on top of work expected and have helped our Project Website achieved
Better  scored in google, Kept up us to date with Project Changes and updates. 

Looking to work again in the Future after we update and redesign our online   Presence project website  and loved having Jai as part of  our Team, Very knowledgeable in anything Search Engine Optimisation  related  ",1583971170,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'quality': 5.0, 'hire_again': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 23708642, 'context_name': 'I need SEO', 'seo_url': 'projects/seo/need-SEO-23708642/'}","{'id': 4, 'code': 'GBP', 'sign': '£', 'name': 'British Pounds', 'exchange_rate': 1.35885, 'country': 'UK', 'is_external': False, 'is_escrowcom_supported': False}",100.0,False,100.0,False,15064074
